repositoryOrigin,repositoryPath,repositoryBranch,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-java-dependencies,main,rewrite-java-dependencies,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-11,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-11,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-jenkins,main,rewrite-jenkins,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,4
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-21,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-11,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-8,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,4
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-21,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-8,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-11,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-java-11,8.57.0-SNAPSHOT,,default,0
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-migrate-java,main,rewrite-migrate-java,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-21,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-21,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,testCompileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-lombok,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-maven,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-kotlin,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-groovy,8.57.0-SNAPSHOT,,runtime,2
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-core,8.57.0-SNAPSHOT,,compile,5
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java,8.57.0-SNAPSHOT,,compile,3
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-bom,8.57.0-SNAPSHOT,,compileClasspath,0
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-yaml,8.57.0-SNAPSHOT,,compile,4
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-properties,8.57.0-SNAPSHOT,,runtime,4
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-java-17,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-gradle,8.57.0-SNAPSHOT,,runtime,1
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-xml,8.57.0-SNAPSHOT,,runtime,4
github.com,openrewrite/rewrite-netty,main,rewrite-netty,main,org.openrewrite,rewrite-templating,1.30.0-SNAPSHOT,,annotationProcessor,0
github.com,openrewrite/rewrite-python,main,rewrite-python,main,org.openrewrite,rewrite-test,8.57.0-SNAPSHOT,,compileClasspath,0
